ticker,event_date,setup_type,adsh,company_name
A,2023-01-09,s11_buyback_announcement,0000950170-23-000508,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)"
A,2024-09-03,s11_buyback_announcement,0001090872-24-000036,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)"
A,2025-03-03,s11_buyback_announcement,0001090872-25-000010,"AGILENT TECHNOLOGIES, INC.  (A)  (CIK 0001090872)"
ABT,2024-10-16,s11_buyback_announcement,0001628280-24-042893,ABBOTT LABORATORIES  (ABT)  (CIK 0000001800)
ABX,2023-12-12,s11_buyback_announcement,0001814287-23-000053,"Abacus Life, Inc.  (ABL, ABLLL, ABLLW)  (CIK 0001814287)"
ABX,2025-11-07,s11_buyback_announcement,0001628280-25-050621,"Abacus Global Management, Inc.  (ABL, ABLLL)  (CIK 0001814287)"
ABX,2026-01-30,s11_buyback_announcement,0001628280-26-004416,"Abacus Global Management, Inc.  (ABX, ABXL)  (CIK 0001814287)"
ACNT,2025-02-18,s11_buyback_announcement,0000095953-25-000002,ASCENT INDUSTRIES CO.  (ACNT)  (CIK 0000095953)
ACNT,2025-12-19,s11_buyback_announcement,0000095953-25-000132,ASCENT INDUSTRIES CO.  (ACNT)  (CIK 0000095953)
ACT,2023-08-01,s11_buyback_announcement,0001823529-23-000154,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACT,2023-11-01,s11_buyback_announcement,0001823529-23-000208,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACT,2024-05-01,s11_buyback_announcement,0001823529-24-000101,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACT,2024-07-31,s11_buyback_announcement,0001823529-24-000157,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACT,2025-04-30,s11_buyback_announcement,0001823529-25-000121,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACT,2026-02-03,s11_buyback_announcement,0001823529-26-000003,"Enact Holdings, Inc.  (ACT)  (CIK 0001823529)"
ACTG,2022-03-31,s11_buyback_announcement,0000934549-22-000004,ACACIA RESEARCH CORP  (ACTG)  (CIK 0000934549)
ACTG,2022-05-12,s11_buyback_announcement,0000934549-22-000025,ACACIA RESEARCH CORP  (ACTG)  (CIK 0000934549)
ACTG,2022-08-11,s11_buyback_announcement,0000934549-22-000041,ACACIA RESEARCH CORP  (ACTG)  (CIK 0000934549)
ADBE,2024-03-14,s11_buyback_announcement,0000796343-24-000057,ADOBE INC.  (ADBE)  (CIK 0000796343)
ADBE,2026-04-21,s11_buyback_announcement,0000796343-26-000101,ADOBE INC.  (ADBE)  (CIK 0000796343)
AEI,2025-06-23,s11_buyback_announcement,0001641172-25-016118,Alset Inc.  (AEI)  (CIK 0001750106)
AESI,2024-10-28,s11_buyback_announcement,0000950170-24-117759,Atlas Energy Solutions Inc.  (AESI)  (CIK 0001984060)
AFG,2025-12-05,s11_buyback_announcement,0001140361-25-044459,"AMERICAN FINANCIAL GROUP INC  (AFG, AFGB, AFGC, AFGD, AFGE)  (CIK 0001042046)"
AGCO,2025-07-09,s11_buyback_announcement,0000880266-25-000031,AGCO CORP /DE  (AGCO)  (CIK 0000880266)
AGCO,2025-07-31,s11_buyback_announcement,0000880266-25-000042,AGCO CORP /DE  (AGCO)  (CIK 0000880266)
AIN,2025-02-26,s11_buyback_announcement,0000819793-25-000006,ALBANY INTERNATIONAL CORP /DE/  (AIN)  (CIK 0000819793)
ALGN,2025-05-06,s11_buyback_announcement,0001097149-25-000030,ALIGN TECHNOLOGY INC  (ALGN)  (CIK 0001097149)
ALKS,2024-02-15,s11_buyback_announcement,0000950170-24-015597,Alkermes plc.  (ALKS)  (CIK 0001520262)
ALRM,2024-05-31,s11_buyback_announcement,0001104659-24-067141,"Alarm.com Holdings, Inc.  (ALRM)  (CIK 0001459200)"
ALRS,2023-12-14,s11_buyback_announcement,0001558370-23-019768,ALERUS FINANCIAL CORP  (ALRS)  (CIK 0000903419)
ALV,2025-06-04,s11_buyback_announcement,0000950170-25-081396,AUTOLIV INC  (ALV)  (CIK 0001034670)
AMAL,2025-03-10,s11_buyback_announcement,0001823608-25-000019,Amalgamated Financial Corp.  (AMAL)  (CIK 0001823608)
AMH,2026-02-19,s11_buyback_announcement,0001562401-26-000007,"American Homes 4 Rent  (AMH, AMH-PG, AMH-PH)  (CIK 0001562401)"
AMH,2026-05-06,s11_buyback_announcement,0001562401-26-000028,"American Homes 4 Rent  (AMH, AMH-PG, AMH-PH)  (CIK 0001562401)"
AMTB,2022-01-19,s11_buyback_announcement,0001734342-22-000002,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2022-01-31,s11_buyback_announcement,0001734342-22-000004,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2022-04-20,s11_buyback_announcement,0001734342-22-000020,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2022-12-19,s11_buyback_announcement,0001734342-22-000068,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2023-01-19,s11_buyback_announcement,0001734342-23-000005,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2026-01-22,s11_buyback_announcement,0001734342-26-000008,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
AMTB,2026-02-11,s11_buyback_announcement,0001734342-26-000011,Amerant Bancorp Inc.  (AMTB)  (CIK 0001734342)
ANIP,2026-05-08,s11_buyback_announcement,0001023024-26-000049,ANI PHARMACEUTICALS INC  (ANIP)  (CIK 0001023024)
APG,2025-05-01,s11_buyback_announcement,0001628280-25-021336,APi Group Corp  (APG)  (CIK 0001796209)
APO,2024-02-08,s11_buyback_announcement,0001858681-24-000005,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2024-05-02,s11_buyback_announcement,0001858681-24-000044,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2024-08-01,s11_buyback_announcement,0001858681-24-000090,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2024-11-05,s11_buyback_announcement,0001858681-24-000117,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2025-02-04,s11_buyback_announcement,0001858681-25-000010,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2025-05-02,s11_buyback_announcement,0001858681-25-000045,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2025-08-05,s11_buyback_announcement,0001858681-25-000113,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2026-02-09,s11_buyback_announcement,0001858681-26-000007,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
APO,2026-05-06,s11_buyback_announcement,0001858681-26-000021,"Apollo Global Management, Inc.  (APO, APOS, APO-PA)  (CIK 0001858681)"
AROW,2022-10-27,s11_buyback_announcement,0000717538-22-000229,ARROW FINANCIAL CORP  (AROW)  (CIK 0000717538)
AROW,2024-04-30,s11_buyback_announcement,0000717538-24-000072,ARROW FINANCIAL CORP  (AROW)  (CIK 0000717538)
ASO,2022-06-07,s11_buyback_announcement,0001817358-22-000117,"Academy Sports & Outdoors, Inc.  (ASO)  (CIK 0001817358)"
ASO,2023-11-30,s11_buyback_announcement,0001817358-23-000226,"Academy Sports & Outdoors, Inc.  (ASO)  (CIK 0001817358)"
ASO,2024-12-10,s11_buyback_announcement,0001817358-24-000194,"Academy Sports & Outdoors, Inc.  (ASO)  (CIK 0001817358)"
ASTH,2022-12-16,s11_buyback_announcement,0001628280-22-032081,"Apollo Medical Holdings, Inc.  (ASTH)  (CIK 0001083446)"
ATEX,2023-09-22,s11_buyback_announcement,0001304492-23-000056,Anterix Inc.  (ATEX)  (CIK 0001304492)
ATH-PA,2024-02-08,s11_buyback_announcement,0001527469-24-000008,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2024-05-02,s11_buyback_announcement,0001527469-24-000031,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2024-08-01,s11_buyback_announcement,0001527469-24-000066,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2024-11-05,s11_buyback_announcement,0001527469-24-000086,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2025-02-04,s11_buyback_announcement,0001527469-25-000008,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2025-05-02,s11_buyback_announcement,0001527469-25-000029,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PC, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2025-08-05,s11_buyback_announcement,0001527469-25-000053,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2026-02-09,s11_buyback_announcement,0001527469-26-000007,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PD, ATH-PE)  (CIK 0001527469)"
ATH-PA,2026-05-06,s11_buyback_announcement,0001527469-26-000024,"Athene Holding Ltd.  (ATHS, ATH-PA, ATH-PB, ATH-PD, ATH-PE)  (CIK 0001527469)"
AUBN,2022-04-12,s11_buyback_announcement,0001193125-22-102979,"AUBURN NATIONAL BANCORPORATION, INC  (AUBN)  (CIK 0000750574)"
AUBN,2026-03-17,s11_buyback_announcement,0001193125-26-111171,"AUBURN NATIONAL BANCORPORATION, INC  (AUBN)  (CIK 0000750574)"
AVGO,2022-05-26,s11_buyback_announcement,0001193125-22-160371,Broadcom Inc.  (AVGO)  (CIK 0001730168)
AVGO,2026-03-04,s11_buyback_announcement,0001730168-26-000011,Broadcom Inc.  (AVGO)  (CIK 0001730168)
AVPT,2022-03-17,s11_buyback_announcement,0001171843-22-001955,"AvePoint, Inc.  (AVPT, AVPTW)  (CIK 0001777921)"
AWRE,2022-03-01,s11_buyback_announcement,0001193125-22-061329,AWARE INC /MA/  (AWRE)  (CIK 0001015739)
AXS,2024-07-30,s11_buyback_announcement,0001214816-24-000083,"AXIS CAPITAL HOLDINGS LTD  (AXS, AXS-PE)  (CIK 0001214816)"
AXS,2025-04-30,s11_buyback_announcement,0001214816-25-000112,"AXIS CAPITAL HOLDINGS LTD  (AXS, AXS-PE)  (CIK 0001214816)"
AXS,2025-07-29,s11_buyback_announcement,0001214816-25-000148,"AXIS CAPITAL HOLDINGS LTD  (AXS, AXS-PE)  (CIK 0001214816)"
AZTA,2026-02-04,s11_buyback_announcement,0001437749-26-002876,"Azenta, Inc.  (AZTA)  (CIK 0000933974)"
BBSI,2022-03-02,s11_buyback_announcement,0001564590-22-008311,BARRETT BUSINESS SERVICES INC  (BBSI)  (CIK 0000902791)
BBSI,2022-05-04,s11_buyback_announcement,0001564590-22-017866,BARRETT BUSINESS SERVICES INC  (BBSI)  (CIK 0000902791)
BBSI,2022-08-03,s11_buyback_announcement,0001564590-22-027761,BARRETT BUSINESS SERVICES INC  (BBSI)  (CIK 0000902791)
BBSI,2022-11-02,s11_buyback_announcement,0000950170-22-021243,BARRETT BUSINESS SERVICES INC  (BBSI)  (CIK 0000902791)
BBSI,2023-08-02,s11_buyback_announcement,0000950170-23-037153,BARRETT BUSINESS SERVICES INC  (BBSI)  (CIK 0000902791)
BBW,2022-09-01,s11_buyback_announcement,0001157523-22-001175,BUILD-A-BEAR WORKSHOP INC  (BBW)  (CIK 0001113809)
BBW,2024-09-12,s11_buyback_announcement,0001437749-24-029058,BUILD-A-BEAR WORKSHOP INC  (BBW)  (CIK 0001113809)
BBWI,2024-02-29,s11_buyback_announcement,0000701985-24-000002,"Bath & Body Works, Inc.  (BBWI)  (CIK 0000701985)"
BBWI,2025-02-27,s11_buyback_announcement,0000701985-25-000005,"Bath & Body Works, Inc.  (BBWI)  (CIK 0000701985)"
BCC,2025-10-30,s11_buyback_announcement,0001328581-25-000084,BOISE CASCADE Co  (BCC)  (CIK 0001328581)
BCO,2025-12-11,s11_buyback_announcement,0000078890-25-000317,BRINKS CO  (BCO)  (CIK 0000078890)
BCPC,2025-12-10,s11_buyback_announcement,0001140361-25-045137,BALCHEM CORP  (BCPC)  (CIK 0000009326)
BFAM,2025-06-03,s11_buyback_announcement,0001437578-25-000017,BRIGHT HORIZONS FAMILY SOLUTIONS INC.  (BFAM)  (CIK 0001437578)
BFAM,2026-03-09,s11_buyback_announcement,0001193125-26-098803,BRIGHT HORIZONS FAMILY SOLUTIONS INC.  (BFAM)  (CIK 0001437578)
BHR,2022-12-08,s11_buyback_announcement,0001574085-22-000147,"Braemar Hotels & Resorts Inc.  (BHR, BHR-PB, BHR-PD)  (CIK 0001574085)"
BHR,2024-05-06,s11_buyback_announcement,0001574085-24-000087,"Braemar Hotels & Resorts Inc.  (BHR, BHR-PB, BHR-PD)  (CIK 0001574085)"
BILL,2024-08-22,s11_buyback_announcement,0001786352-24-000033,"BILL Holdings, Inc.  (BILL)  (CIK 0001786352)"
BILL,2025-08-27,s11_buyback_announcement,0001786352-25-000033,"BILL Holdings, Inc.  (BILL)  (CIK 0001786352)"
BIO,2023-07-20,s11_buyback_announcement,0000012208-23-000058,"BIO-RAD LABORATORIES, INC.  (BIO, BIO-B)  (CIK 0000012208)"
BJ,2022-03-03,s11_buyback_announcement,0001531152-22-000004,"BJ's Wholesale Club Holdings, Inc.  (BJ)  (CIK 0001531152)"
BJ,2024-11-21,s11_buyback_announcement,0001531152-24-000157,"BJ's Wholesale Club Holdings, Inc.  (BJ)  (CIK 0001531152)"
BJ,2025-03-06,s11_buyback_announcement,0001531152-25-000006,"BJ's Wholesale Club Holdings, Inc.  (BJ)  (CIK 0001531152)"
BLD,2022-08-02,s11_buyback_announcement,0001558370-22-011535,TopBuild Corp  (BLD)  (CIK 0001633931)
BLDR,2022-05-10,s11_buyback_announcement,0001193125-22-145363,"Builders FirstSource, Inc.  (BLDR)  (CIK 0001316835)"
BMRC,2025-07-28,s11_buyback_announcement,0001403475-25-000052,Bank of Marin Bancorp  (BMRC)  (CIK 0001403475)
BRX,2025-10-29,s11_buyback_announcement,0001104659-25-103809,Brixmor Property Group Inc.  (BRX)  (CIK 0001581068)
BSRR,2022-10-21,s11_buyback_announcement,0001558370-22-015163,SIERRA BANCORP  (BSRR)  (CIK 0001130144)
BSRR,2023-10-20,s11_buyback_announcement,0001558370-23-016566,SIERRA BANCORP  (BSRR)  (CIK 0001130144)
BSRR,2024-10-18,s11_buyback_announcement,0001558370-24-013389,SIERRA BANCORP  (BSRR)  (CIK 0001130144)
BSRR,2025-10-24,s11_buyback_announcement,0001104659-25-102011,SIERRA BANCORP  (BSRR)  (CIK 0001130144)
BTMD,2024-01-25,s11_buyback_announcement,0001193125-24-015456,biote Corp.  (BTMD)  (CIK 0001819253)
BTU,2023-04-17,s11_buyback_announcement,0001064728-23-000035,PEABODY ENERGY CORP  (BTU)  (CIK 0001064728)
BTU,2023-04-27,s11_buyback_announcement,0001064728-23-000039,PEABODY ENERGY CORP  (BTU)  (CIK 0001064728)
BWB,2022-08-18,s11_buyback_announcement,0001558370-22-013791,"Bridgewater Bancshares Inc  (BWB, BWBBP)  (CIK 0001341317)"
BWB,2022-10-27,s11_buyback_announcement,0001558370-22-015451,"Bridgewater Bancshares Inc  (BWB, BWBBP)  (CIK 0001341317)"
BWMN,2023-11-17,s11_buyback_announcement,0001193125-23-279886,Bowman Consulting Group Ltd.  (BWMN)  (CIK 0001847590)
BWMN,2025-06-10,s11_buyback_announcement,0001193125-25-138507,Bowman Consulting Group Ltd.  (BWMN)  (CIK 0001847590)
BXC,2023-10-31,s11_buyback_announcement,0001104659-23-112938,BlueLinx Holdings Inc.  (BXC)  (CIK 0001301787)
BXC,2025-07-29,s11_buyback_announcement,0001301787-25-000027,BlueLinx Holdings Inc.  (BXC)  (CIK 0001301787)
BXSL,2023-02-27,s11_buyback_announcement,0001193125-23-049569,Blackstone Secured Lending Fund  (BXSL)  (CIK 0001736035)
BY,2022-12-12,s11_buyback_announcement,0000950170-22-026342,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BY,2023-01-26,s11_buyback_announcement,0000950170-23-001227,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BY,2023-12-06,s11_buyback_announcement,0000950170-23-068445,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BY,2024-01-25,s11_buyback_announcement,0000950170-24-007494,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BY,2024-12-05,s11_buyback_announcement,0000950170-24-133714,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BY,2025-12-11,s11_buyback_announcement,0001193125-25-315106,"BYLINE BANCORP, INC.  (BY)  (CIK 0001702750)"
BZH,2025-05-01,s11_buyback_announcement,0000915840-25-000042,BEAZER HOMES USA INC  (BZH)  (CIK 0000915840)
BZH,2025-07-31,s11_buyback_announcement,0000915840-25-000055,BEAZER HOMES USA INC  (BZH)  (CIK 0000915840)
CALM,2025-02-25,s11_buyback_announcement,0001562762-25-000030,CAL-MAINE FOODS INC  (CALM)  (CIK 0000016160)
CALM,2025-04-08,s11_buyback_announcement,0001562762-25-000082,CAL-MAINE FOODS INC  (CALM)  (CIK 0000016160)
CALM,2025-07-22,s11_buyback_announcement,0001562762-25-000168,CAL-MAINE FOODS INC  (CALM)  (CIK 0000016160)
CARG,2022-12-08,s11_buyback_announcement,0001193125-22-300487,"CarGurus, Inc.  (CARG)  (CIK 0001494259)"
CARS,2022-02-24,s11_buyback_announcement,0000950170-22-001864,Cars.com Inc.  (CARS)  (CIK 0001683606)
CASH,2023-08-25,s11_buyback_announcement,0000907471-23-000093,"PATHWARD FINANCIAL, INC.  (CASH)  (CIK 0000907471)"
CB,2022-07-26,s11_buyback_announcement,0001193125-22-202081,Chubb Ltd  (CB)  (CIK 0000896159)
CB,2023-07-25,s11_buyback_announcement,0001193125-23-193451,Chubb Ltd  (CB)  (CIK 0000896159)
CBL,2025-11-06,s11_buyback_announcement,0001193125-25-268508,CBL & ASSOCIATES PROPERTIES INC  (CBL)  (CIK 0000910612)
CBL,2026-02-13,s11_buyback_announcement,0001193125-26-050190,CBL & ASSOCIATES PROPERTIES INC  (CBL)  (CIK 0000910612)
CBNK,2025-02-26,s11_buyback_announcement,0001419536-25-000020,Capital Bancorp Inc  (CBNK)  (CIK 0001419536)
CBRL,2022-06-07,s11_buyback_announcement,0001104659-22-068790,"CRACKER BARREL OLD COUNTRY STORE, INC  (CBRL)  (CIK 0001067294)"
CBRL,2025-09-17,s11_buyback_announcement,0001104659-25-090843,"CRACKER BARREL OLD COUNTRY STORE, INC  (CBRL)  (CIK 0001067294)"
CCBG,2024-02-02,s11_buyback_announcement,0001171200-24-000014,CAPITAL CITY BANK GROUP INC  (CCBG)  (CIK 0000726601)
CCC,2025-12-12,s11_buyback_announcement,0001193125-25-316877,CCC Intelligent Solutions Holdings Inc.  (CCC)  (CIK 0001818201)
CCS,2024-07-24,s11_buyback_announcement,0001576940-24-000057,"Century Communities, Inc.  (CCS)  (CIK 0001576940)"
CDNA,2025-06-03,s11_buyback_announcement,0001193125-25-134150,"CareDx, Inc.  (CDNA)  (CIK 0001217234)"
CELH,2025-11-10,s11_buyback_announcement,0001193125-25-273245,"Celsius Holdings, Inc.  (CELH)  (CIK 0001341766)"
CFBK,2023-07-05,s11_buyback_announcement,0001070680-23-000026,CF BANKSHARES INC.  (CFBK)  (CIK 0001070680)
CFBK,2025-02-04,s11_buyback_announcement,0001070680-25-000003,CF BANKSHARES INC.  (CFBK)  (CIK 0001070680)
CFR,2024-01-25,s11_buyback_announcement,0000039263-24-000002,"CULLEN/FROST BANKERS, INC.  (CFR, CFR-PB)  (CIK 0000039263)"
CFR,2025-01-30,s11_buyback_announcement,0000039263-25-000007,"CULLEN/FROST BANKERS, INC.  (CFR, CFR-PB)  (CIK 0000039263)"
CFR,2026-01-29,s11_buyback_announcement,0000039263-26-000004,"CULLEN/FROST BANKERS, INC.  (CFR, CFR-PB)  (CIK 0000039263)"
CHMG,2022-01-26,s11_buyback_announcement,0001171843-22-000508,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2022-04-21,s11_buyback_announcement,0001171843-22-002708,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2022-07-21,s11_buyback_announcement,0001171843-22-004948,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2022-10-21,s11_buyback_announcement,0001171843-22-006675,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2023-01-26,s11_buyback_announcement,0001171843-23-000494,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2023-04-20,s11_buyback_announcement,0001171843-23-002439,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2023-07-20,s11_buyback_announcement,0001171843-23-004584,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHMG,2023-10-25,s11_buyback_announcement,0001171843-23-006378,CHEMUNG FINANCIAL CORP  (CHMG)  (CIK 0000763563)
CHRD,2024-11-06,s11_buyback_announcement,0001486159-24-000059,"Chord Energy Corp  (CHRD, OASPW, WLLBW)  (CIK 0001486159)"
CHRD,2025-08-06,s11_buyback_announcement,0001486159-25-000035,"Chord Energy Corp  (CHRD, WLLBW)  (CIK 0001486159)"
CIA,2022-05-10,s11_buyback_announcement,0000024090-22-000042,"CITIZENS, INC.  (CIA)  (CIK 0000024090)"
CLBK,2022-12-14,s11_buyback_announcement,0001723596-22-000525,"Columbia Financial, Inc.  (CLBK)  (CIK 0001723596)"
CLBK,2023-05-25,s11_buyback_announcement,0001723596-23-000250,"Columbia Financial, Inc.  (CLBK)  (CIK 0001723596)"
CLBK,2025-09-08,s11_buyback_announcement,0001723596-25-000339,"Columbia Financial, Inc.  (CLBK)  (CIK 0001723596)"
CLBK,2025-11-10,s11_buyback_announcement,0001723596-25-000367,"Columbia Financial, Inc.  (CLBK)  (CIK 0001723596)"
CLF,2022-02-11,s11_buyback_announcement,0000764065-22-000031,CLEVELAND-CLIFFS INC.  (CLF)  (CIK 0000764065)
CLF,2024-04-22,s11_buyback_announcement,0000764065-24-000105,CLEVELAND-CLIFFS INC.  (CLF)  (CIK 0000764065)
CLVT,2024-12-16,s11_buyback_announcement,0001104659-24-128963,CLARIVATE PLC  (CLVT)  (CIK 0001764046)
CLVT,2025-02-19,s11_buyback_announcement,0001764046-25-000010,CLARIVATE PLC  (CLVT)  (CIK 0001764046)
CMCSA,2024-01-25,s11_buyback_announcement,0001166691-24-000005,"COMCAST CORP  (CCZ, CMCSA)  (CIK 0001166691)"
CMCSA,2025-01-30,s11_buyback_announcement,0001166691-25-000006,"COMCAST CORP  (CCZ, CMCSA)  (CIK 0001166691)"
COF,2024-03-11,s11_buyback_announcement,0001193125-24-064248,"CAPITAL ONE FINANCIAL CORP  (COF, COF-PI, COF-PJ, COF-PK, COF-PL, COF-PN)  (CIK 0000927628)"
COF,2025-01-24,s11_buyback_announcement,0001193125-25-011793,"CAPITAL ONE FINANCIAL CORP  (COF, COF-PI, COF-PJ, COF-PK, COF-PL, COF-PN)  (CIK 0000927628)"
COLL,2023-01-04,s11_buyback_announcement,0001104659-23-000644,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2023-02-23,s11_buyback_announcement,0001558370-23-001897,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2023-05-04,s11_buyback_announcement,0001558370-23-008080,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2024-01-03,s11_buyback_announcement,0001104659-24-000579,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2024-02-22,s11_buyback_announcement,0001558370-24-001524,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2025-07-07,s11_buyback_announcement,0001104659-25-065981,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2025-08-07,s11_buyback_announcement,0001558370-25-010647,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COLL,2025-11-06,s11_buyback_announcement,0001104659-25-107389,"COLLEGIUM PHARMACEUTICAL, INC  (COLL)  (CIK 0001267565)"
COR,2024-05-01,s11_buyback_announcement,0001140859-24-000070,"Cencora, Inc.  (COR)  (CIK 0001140859)"
CPF,2024-01-31,s11_buyback_announcement,0000701347-24-000002,CENTRAL PACIFIC FINANCIAL CORP  (CPF)  (CIK 0000701347)
CPF,2024-02-27,s11_buyback_announcement,0000701347-24-000008,CENTRAL PACIFIC FINANCIAL CORP  (CPF)  (CIK 0000701347)
CPF,2025-01-29,s11_buyback_announcement,0000701347-25-000005,CENTRAL PACIFIC FINANCIAL CORP  (CPF)  (CIK 0000701347)
CPF,2025-03-10,s11_buyback_announcement,0000701347-25-000011,CENTRAL PACIFIC FINANCIAL CORP  (CPF)  (CIK 0000701347)
CPF,2026-01-28,s11_buyback_announcement,0000701347-26-000003,CENTRAL PACIFIC FINANCIAL CORP  (CPF)  (CIK 0000701347)
CPRI,2022-06-01,s11_buyback_announcement,0001530721-22-000050,Capri Holdings Ltd  (CPRI)  (CIK 0001530721)
CPRI,2022-11-09,s11_buyback_announcement,0001530721-22-000150,Capri Holdings Ltd  (CPRI)  (CIK 0001530721)
CPRX,2025-10-01,s11_buyback_announcement,0001193125-25-226837,"CATALYST PHARMACEUTICALS, INC.  (CPRX)  (CIK 0001369568)"
CPT,2026-02-05,s11_buyback_announcement,0001628280-26-005842,CAMDEN PROPERTY TRUST  (CPT)  (CIK 0000906345)
CSL,2023-08-03,s11_buyback_announcement,0000790051-23-000142,CARLISLE COMPANIES INC  (CSL)  (CIK 0000790051)
CSL,2025-09-05,s11_buyback_announcement,0000790051-25-000153,CARLISLE COMPANIES INC  (CSL)  (CIK 0000790051)
CSTM,2026-03-12,s11_buyback_announcement,0001563411-26-000092,CONSTELLIUM SE  (CSTM)  (CIK 0001563411)
CSX,2026-05-14,s11_buyback_announcement,0000950103-26-007181,CSX CORP  (CSX)  (CIK 0000277948)
CTEV,2023-02-28,s11_buyback_announcement,0001793229-23-000008,"MultiPlan Corp  (MPLN, MPLNW)  (CIK 0001793229)"
CTO,2025-09-24,s11_buyback_announcement,0001104659-25-092949,"CTO Realty Growth, Inc.  (CTO, CTO-PA)  (CIK 0000023795)"
CTS,2023-02-10,s11_buyback_announcement,0000950170-23-002491,CTS CORP  (CTS)  (CIK 0000026058)
CTS,2024-02-06,s11_buyback_announcement,0000950170-24-011541,CTS CORP  (CTS)  (CIK 0000026058)
CVLT,2022-05-03,s11_buyback_announcement,0001169561-22-000011,COMMVAULT SYSTEMS INC  (CVLT)  (CIK 0001169561)
CVSA,2024-01-19,s11_buyback_announcement,0001157523-24-000084,Adtalem Global Education Inc.  (ATGE)  (CIK 0000730464)
CVSA,2025-05-06,s11_buyback_announcement,0000730464-25-000005,Adtalem Global Education Inc.  (ATGE)  (CIK 0000730464)
